,ts_code,symbol,name,area,industry,list_date
2161,300669.SZ,300669,沪宁股份,浙江,运输设备,20170629
2162,300670.SZ,300670,大烨智能,江苏,电气设备,20170703
2163,300671.SZ,300671,富满微,深圳,半导体,20170705
2164,300672.SZ,300672,国科微,湖南,半导体,20170712
2165,300673.SZ,300673,佩蒂股份,浙江,饲料,20170711
2166,300674.SZ,300674,宇信科技,北京,软件服务,20181107
2167,300675.SZ,300675,建科院,深圳,建筑工程,20170719
2168,300676.SZ,300676,华大基因,深圳,医疗保健,20170714
2169,300677.SZ,300677,英科医疗,山东,医疗保健,20170721
2170,300678.SZ,300678,中科信息,四川,软件服务,20170728
2171,300679.SZ,300679,电连技术,深圳,元器件,20170731
